QUERY_HASH|COLUMN_TYPE|TABLE_NAME|COLUMN_NAME|INPUT_ROWS|OUTPUT_ROWS|RUNTIME_NS|DESCRIPTION|SINGLE_INPUT_ROWS|SINGLE_OUTPUT_ROWS
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_brand"|200000|7822|562328|"TableScan Impl: ColumnVsValue p_brand = 'Brand#25'"|200000|7822
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_size"|820|82|34364|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"|200000|20271
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_container"|7968|820|904432|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"|200000|19906
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_brand"|200000|7968|600044|"TableScan Impl: ColumnVsValue p_brand = 'Brand#31'"|200000|7968
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_size"|789|170|32478|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"|200000|40474
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_container"|7975|789|833259|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"|200000|19986
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_brand"|200000|7975|566588|"TableScan Impl: ColumnVsValue p_brand = 'Brand#24'"|200000|7975
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_size"|791|227|34015|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"|200000|60513
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_container"|7822|791|815867|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"|200000|20080
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_brand"|200000|7822|562328|"TableScan Impl: ColumnVsValue p_brand = 'Brand#25'"|200000|7822
"e7bb22c68d9903fa"|"REFERENCE"|"lineitem"|"l_shipmode"|14158|0|389739|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR REG'"|6001215|0
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_size"|820|82|34364|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"|200000|20271
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_container"|7968|820|904432|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"|200000|19906
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_brand"|200000|7968|600044|"TableScan Impl: ColumnVsValue p_brand = 'Brand#31'"|200000|7968
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_size"|789|170|32478|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"|200000|40474
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_container"|7975|789|833259|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"|200000|19986
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_brand"|200000|7975|566588|"TableScan Impl: ColumnVsValue p_brand = 'Brand#24'"|200000|7975
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_size"|791|227|34015|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"|200000|60513
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_container"|7822|791|815867|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"|200000|20080
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_brand"|200000|7822|562328|"TableScan Impl: ColumnVsValue p_brand = 'Brand#25'"|200000|7822
"e7bb22c68d9903fa"|"REFERENCE"|"lineitem"|"l_shipmode"|14158|2004|564493|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR'"|6001215|858104
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_size"|820|82|34364|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"|200000|20271
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_container"|7968|820|904432|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"|200000|19906
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_brand"|200000|7968|600044|"TableScan Impl: ColumnVsValue p_brand = 'Brand#31'"|200000|7968
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_size"|789|170|32478|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"|200000|40474
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_container"|7975|789|833259|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"|200000|19986
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_brand"|200000|7975|566588|"TableScan Impl: ColumnVsValue p_brand = 'Brand#24'"|200000|7975
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_size"|791|227|34015|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"|200000|60513
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_container"|7822|791|815867|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"|200000|20080
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_brand"|200000|7822|562328|"TableScan Impl: ColumnVsValue p_brand = 'Brand#25'"|200000|7822
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_size"|820|82|34364|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"|200000|20271
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_container"|7968|820|904432|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"|200000|19906
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_brand"|200000|7968|600044|"TableScan Impl: ColumnVsValue p_brand = 'Brand#31'"|200000|7968
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_size"|789|170|32478|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"|200000|40474
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_container"|7975|789|833259|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"|200000|19986
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_brand"|200000|7975|566588|"TableScan Impl: ColumnVsValue p_brand = 'Brand#24'"|200000|7975
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_size"|791|227|34015|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"|200000|60513
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_container"|7822|791|815867|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"|200000|20080
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_brand"|200000|7822|562328|"TableScan Impl: ColumnVsValue p_brand = 'Brand#25'"|200000|7822
"e7bb22c68d9903fa"|"REFERENCE"|"lineitem"|"l_shipmode"|14158|0|389739|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR REG'"|6001215|0
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_size"|820|82|34364|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"|200000|20271
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_container"|7968|820|904432|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"|200000|19906
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_brand"|200000|7968|600044|"TableScan Impl: ColumnVsValue p_brand = 'Brand#31'"|200000|7968
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_size"|789|170|32478|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"|200000|40474
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_container"|7975|789|833259|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"|200000|19986
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_brand"|200000|7975|566588|"TableScan Impl: ColumnVsValue p_brand = 'Brand#24'"|200000|7975
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_size"|791|227|34015|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"|200000|60513
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_container"|7822|791|815867|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"|200000|20080
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_brand"|200000|7822|562328|"TableScan Impl: ColumnVsValue p_brand = 'Brand#25'"|200000|7822
"e7bb22c68d9903fa"|"REFERENCE"|"lineitem"|"l_shipmode"|14158|2004|564493|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR'"|6001215|858104
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_size"|820|82|34364|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"|200000|20271
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_container"|7968|820|904432|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"|200000|19906
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_brand"|200000|7968|600044|"TableScan Impl: ColumnVsValue p_brand = 'Brand#31'"|200000|7968
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_size"|789|170|32478|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"|200000|40474
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_container"|7975|789|833259|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"|200000|19986
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_brand"|200000|7975|566588|"TableScan Impl: ColumnVsValue p_brand = 'Brand#24'"|200000|7975
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_size"|791|227|34015|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"|200000|60513
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_container"|7822|791|815867|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"|200000|20080
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_brand"|200000|7822|562328|"TableScan Impl: ColumnVsValue p_brand = 'Brand#25'"|200000|7822
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_size"|820|82|34364|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"|200000|20271
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_container"|7968|820|904432|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"|200000|19906
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_brand"|200000|7968|600044|"TableScan Impl: ColumnVsValue p_brand = 'Brand#31'"|200000|7968
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_size"|789|170|32478|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"|200000|40474
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_container"|7975|789|833259|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"|200000|19986
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_brand"|200000|7975|566588|"TableScan Impl: ColumnVsValue p_brand = 'Brand#24'"|200000|7975
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_size"|791|227|34015|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"|200000|60513
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_container"|7822|791|815867|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"|200000|20080
"e7bb22c68d9903fa"|"REFERENCE"|"part"|"p_brand"|200000|7822|562328|"TableScan Impl: ColumnVsValue p_brand = 'Brand#25'"|200000|7822
"2fa6737db8f52313"|"REFERENCE"|"customer"|"c_phone"|67995|19019|14241887|"TableScan Impl: ExpressionEvaluator (SUBSTR(c_phone,1,2)) IN ('20', '23', '15', '21', '31', '30', '24')"|150000|41861
"68f8842939305c8e"|"DATA"|"part"|"p_name"|200000|10960|20991215|"TableScan Impl: ColumnLike p_name LIKE '%sienna%'"|200000|10960
"68f8842939305c8e"|"DATA"|"part"|"p_name"|200000|10960|20991215|"TableScan Impl: ColumnLike p_name LIKE '%sienna%'"|200000|10960
"68f8842939305c8e"|"DATA"|"part"|"p_name"|200000|10960|20991215|"TableScan Impl: ColumnLike p_name LIKE '%sienna%'"|200000|10960
"68f8842939305c8e"|"DATA"|"part"|"p_name"|200000|10960|20991215|"TableScan Impl: ColumnLike p_name LIKE '%sienna%'"|200000|10960
"19ae7b7a1d3226b"|"DATA"|"orders"|"o_orderdate"|1500000|57337|2867934|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1995-10-01' AND '1996-01-01'"|1500000|57337
"19ae7b7a1d3226b"|"DATA"|"orders"|"o_orderdate"|1500000|57337|2867934|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1995-10-01' AND '1996-01-01'"|1500000|57337
"7074e6b7f9e896be"|"DATA"|"region"|"r_name"|5|1|29265|"TableScan Impl: ColumnVsValue r_name = 'EUROPE'"|5|1
"7074e6b7f9e896be"|"REFERENCE"|"orders"|"o_orderdate"|39512|12024|1472906|"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"|1500000|457263
"7074e6b7f9e896be"|"DATA"|"part"|"p_type"|200000|1331|276519|"TableScan Impl: ColumnVsValue p_type = 'ECONOMY POLISHED COPPER'"|200000|1331
"7074e6b7f9e896be"|"DATA"|"part"|"p_type"|200000|1331|276519|"TableScan Impl: ColumnVsValue p_type = 'ECONOMY POLISHED COPPER'"|200000|1331
"7074e6b7f9e896be"|"DATA"|"part"|"p_type"|200000|1331|276519|"TableScan Impl: ColumnVsValue p_type = 'ECONOMY POLISHED COPPER'"|200000|1331
"7074e6b7f9e896be"|"DATA"|"part"|"p_type"|200000|1331|276519|"TableScan Impl: ColumnVsValue p_type = 'ECONOMY POLISHED COPPER'"|200000|1331
"56c6c72d3f4c9d0f"|"DATA"|"part"|"p_name"|200000|10868|20810036|"TableScan Impl: ColumnLike p_name LIKE '%bisque%'"|200000|10868
"56c6c72d3f4c9d0f"|"DATA"|"part"|"p_name"|200000|10868|20810036|"TableScan Impl: ColumnLike p_name LIKE '%bisque%'"|200000|10868
"56c6c72d3f4c9d0f"|"DATA"|"part"|"p_name"|200000|10868|20810036|"TableScan Impl: ColumnLike p_name LIKE '%bisque%'"|200000|10868
"56c6c72d3f4c9d0f"|"DATA"|"part"|"p_name"|200000|10868|20810036|"TableScan Impl: ColumnLike p_name LIKE '%bisque%'"|200000|10868
"73b23b8a1b9c71cd"|"REFERENCE"|"lineitem"|"l_shipmode"|14558|0|674011|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR REG'"|6001215|0
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_size"|778|84|32548|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"|200000|20271
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_container"|7938|778|961775|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"|200000|19906
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_brand"|200000|7938|607308|"TableScan Impl: ColumnVsValue p_brand = 'Brand#54'"|200000|7938
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_size"|789|170|35342|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"|200000|40474
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_container"|7975|789|837101|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"|200000|19986
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_brand"|200000|7975|567636|"TableScan Impl: ColumnVsValue p_brand = 'Brand#24'"|200000|7975
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_size"|792|236|34713|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"|200000|60513
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_container"|7978|792|816077|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"|200000|20080
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_brand"|200000|7978|564982|"TableScan Impl: ColumnVsValue p_brand = 'Brand#45'"|200000|7978
"73b23b8a1b9c71cd"|"REFERENCE"|"lineitem"|"l_shipmode"|14558|2142|581395|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR'"|6001215|858104
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_size"|778|84|32548|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"|200000|20271
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_container"|7938|778|961775|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"|200000|19906
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_brand"|200000|7938|607308|"TableScan Impl: ColumnVsValue p_brand = 'Brand#54'"|200000|7938
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_size"|789|170|35342|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"|200000|40474
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_container"|7975|789|837101|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"|200000|19986
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_brand"|200000|7975|567636|"TableScan Impl: ColumnVsValue p_brand = 'Brand#24'"|200000|7975
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_size"|792|236|34713|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"|200000|60513
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_container"|7978|792|816077|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"|200000|20080
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_brand"|200000|7978|564982|"TableScan Impl: ColumnVsValue p_brand = 'Brand#45'"|200000|7978
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_size"|778|84|32548|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"|200000|20271
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_container"|7938|778|961775|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"|200000|19906
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_brand"|200000|7938|607308|"TableScan Impl: ColumnVsValue p_brand = 'Brand#54'"|200000|7938
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_size"|789|170|35342|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"|200000|40474
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_container"|7975|789|837101|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"|200000|19986
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_brand"|200000|7975|567636|"TableScan Impl: ColumnVsValue p_brand = 'Brand#24'"|200000|7975
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_size"|792|236|34713|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"|200000|60513
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_container"|7978|792|816077|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"|200000|20080
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_brand"|200000|7978|564982|"TableScan Impl: ColumnVsValue p_brand = 'Brand#45'"|200000|7978
"73b23b8a1b9c71cd"|"REFERENCE"|"lineitem"|"l_shipmode"|14558|0|674011|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR REG'"|6001215|0
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_size"|778|84|32548|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"|200000|20271
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_container"|7938|778|961775|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"|200000|19906
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_brand"|200000|7938|607308|"TableScan Impl: ColumnVsValue p_brand = 'Brand#54'"|200000|7938
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_size"|789|170|35342|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"|200000|40474
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_container"|7975|789|837101|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"|200000|19986
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_brand"|200000|7975|567636|"TableScan Impl: ColumnVsValue p_brand = 'Brand#24'"|200000|7975
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_size"|792|236|34713|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"|200000|60513
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_container"|7978|792|816077|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"|200000|20080
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_brand"|200000|7978|564982|"TableScan Impl: ColumnVsValue p_brand = 'Brand#45'"|200000|7978
"73b23b8a1b9c71cd"|"REFERENCE"|"lineitem"|"l_shipmode"|14558|2142|581395|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR'"|6001215|858104
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_size"|778|84|32548|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"|200000|20271
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_container"|7938|778|961775|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"|200000|19906
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_brand"|200000|7938|607308|"TableScan Impl: ColumnVsValue p_brand = 'Brand#54'"|200000|7938
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_size"|789|170|35342|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"|200000|40474
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_container"|7975|789|837101|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"|200000|19986
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_brand"|200000|7975|567636|"TableScan Impl: ColumnVsValue p_brand = 'Brand#24'"|200000|7975
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_size"|792|236|34713|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"|200000|60513
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_container"|7978|792|816077|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"|200000|20080
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_brand"|200000|7978|564982|"TableScan Impl: ColumnVsValue p_brand = 'Brand#45'"|200000|7978
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_size"|778|84|32548|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"|200000|20271
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_container"|7938|778|961775|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"|200000|19906
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_brand"|200000|7938|607308|"TableScan Impl: ColumnVsValue p_brand = 'Brand#54'"|200000|7938
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_size"|789|170|35342|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"|200000|40474
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_container"|7975|789|837101|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"|200000|19986
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_brand"|200000|7975|567636|"TableScan Impl: ColumnVsValue p_brand = 'Brand#24'"|200000|7975
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_size"|792|236|34713|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"|200000|60513
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_container"|7978|792|816077|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"|200000|20080
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_brand"|200000|7978|564982|"TableScan Impl: ColumnVsValue p_brand = 'Brand#45'"|200000|7978
"73b23b8a1b9c71cd"|"REFERENCE"|"lineitem"|"l_shipmode"|14558|0|674011|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR REG'"|6001215|0
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_size"|778|84|32548|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"|200000|20271
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_container"|7938|778|961775|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"|200000|19906
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_brand"|200000|7938|607308|"TableScan Impl: ColumnVsValue p_brand = 'Brand#54'"|200000|7938
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_size"|789|170|35342|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"|200000|40474
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_container"|7975|789|837101|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"|200000|19986
"73b23b8a1b9c71cd"|"REFERENCE"|"part"|"p_brand"|200000|7975|567636|"TableScan Impl: ColumnVsValue p_brand = 'Brand#24'"|200000|7975
